340	771
372	794
470	898
112	956
170	694
45	557
31	526
145	504
225	609
284	790
362	829
412	810
261	950
237	976
501	947
677	862
710	861
901	685
727	887
542	553
239	578
190	555
255	419
242	383
608	220
381	145
240	227
494	523
621	295
684	344
724	502
775	477
737	619
885	874
933	988
992	962
955	764
519	938
405	358
420	295
474	169
992	109
879	270
804	430
723	208
772	97
682	86
303	20
147	240
24	480
