10	21692.3
1040	21127.9
1070	21018.1
1080	20659.1
2690	20091.6
4690	20047.9
6890	19748.2
7540	19703.9
8320	19337.5
9660	19142.2
9890	18987.8
10130	18422.8
10280	18301
11780	18212.9
11880	17623.4
12510	17580.7
12560	17528.6
13240	17199.4
21860	17121.7
22520	16287.4
22590	16143.5
23950	16015.4
24700	15635.2
44450	15362
44460	15037.2
66360	14929.9
67450	14925.4
67890	14826.6
74080	14649.9
74140	14315.1
76220	13945.3
76380	13540.1
76890	13269.8
80760	13255.1
80780	13244.3
